Potential [ V],di [µA/]
0.505699992,10.7029
0.506150007,10.64440039
0.506600022,10.66539971
0.507049978,10.66870027
0.507499993,10.68239999
0.507950008,10.75729961
0.508400023,10.7873002
0.508849978,10.77239995
0.509299994,10.79649974
0.509750009,10.83010011
0.510200024,10.7873002
0.510649979,10.83319967
0.511099994,10.89410034
0.511550009,10.91309969
0.512000024,10.92250022
0.51244998,10.92490038
0.512899995,10.93369974
0.51335001,10.93240007
0.513800025,10.93890023
0.51424998,10.97239965
0.514699996,11.06170021
0.515150011,11.09779987
0.515600026,11.06820037
0.516049981,10.9988996
0.516499996,10.89200032
0.516950011,10.77369961
0.517400026,10.65159995
0.517849982,10.61469993
0.518299997,10.66210007
0.518750012,10.75290038
0.519200027,10.7732003
0.519649982,10.80360016
0.520099998,10.78069999
0.520550013,10.7599999
0.521000028,10.69560039
0.521449983,10.69320024
0.521899998,10.68070014
0.522350013,10.69090013
0.522800028,10.61659987
0.523249984,10.60700015
0.523699999,10.63160016
0.524150014,10.68619986
0.524600029,10.75399996
0.525049984,10.89410034
0.5255,10.98649955
0.525950015,11.01290036
0.52640003,11.04259991
0.526849985,11.02040005
0.5273,10.98719986
0.527750015,10.9458997
0.528199971,10.87710007
0.528649986,10.76749959
0.529100001,10.7449996
0.529550016,10.71000042
0.529999971,10.6872003
0.530449986,10.74880038
0.530900002,10.84920041
0.531350017,10.88839963
0.531799972,10.88679983
0.532249987,10.83959978
0.532700002,10.76080025
0.533150017,10.66470031
0.533599973,10.578
0.534049988,10.49460025
0.534500003,10.46830039
0.534950018,10.48270042
0.535399973,10.52189964
0.535849988,10.5459003
0.536300004,10.64709977
0.536750019,10.77819979
0.537199974,10.7920996
0.537649989,10.78419973
0.538100004,10.82880044
0.538550019,10.82759991
0.538999975,10.71059978
0.53944999,10.69049995
0.539900005,10.63830041
0.54035002,10.5070003
0.540799975,10.36699996
0.54124999,10.34110028
0.541700006,10.28990027
0.542150021,10.33240005
0.542599976,10.44590044
0.543049991,10.58539965
0.543500006,10.65369997
0.543950021,10.71770021
0.544399977,10.68769961
0.544849992,10.621
0.545300007,10.50040009
0.545750022,10.42120039
0.546199977,10.42969961
0.546649992,10.50399987
0.547100008,10.57040026
0.547550023,10.67860012
0.547999978,10.77609977
0.548449993,10.71750012
0.548900008,10.58640009
0.549350023,10.53790038
0.549799979,10.48079957
0.550249994,10.4474002
0.550700009,10.41880023
0.551150024,10.44130022
0.551599979,10.39739982
0.552049994,10.37659968
0.55250001,10.32369983
0.552950025,10.42159965
0.55339998,10.5811996
0.553849995,10.73109979
0.55430001,10.79750018
0.554750025,10.86659995
0.555199981,10.81499977
0.555649996,10.63770014
0.556100011,10.44049986
0.556550026,10.38440041
0.556999981,10.32900036
0.557449996,10.27740018
0.557900012,10.27320013
0.558350027,10.34050001
0.558799982,10.27590042
0.559249997,10.20049967
0.559700012,10.21759999
0.560150027,10.25140045
0.560599983,10.21319986
0.561049998,10.24989979
0.561500013,10.29719988
0.561950028,10.26100017
0.562399983,10.20699983
0.562849998,10.25579968
0.563300014,10.2672002
0.563750029,10.29699979
0.564199984,10.35179957
0.564649999,10.4615001
0.565100014,10.47400019
0.565550029,10.53209962
0.565999985,10.60330032
0.56645,10.68130041
0.566900015,10.70259987
0.56734997,10.79019967
0.567799985,10.81729988
0.56825,10.82820017
0.568700016,10.83589996
0.569149971,10.85209988
0.569599986,10.76759963
0.570050001,10.73820022
0.570500016,10.63020045
0.570949972,10.51750041
0.571399987,10.43930024
0.571850002,10.43700013
0.572300017,10.39830022
0.572749972,10.41989981
0.573199987,10.49559978
0.573650002,10.51260006
0.574100018,10.50910032
0.574549973,10.53960023
0.574999988,10.5789004
0.575450003,10.52500011
0.575900018,10.48719969
0.576349974,10.4904002
0.576799989,10.42799977
0.577250004,10.39470044
0.577700019,10.43960037
0.578149974,10.52869993
0.578599989,10.55440043
0.579050004,10.69639984
0.57950002,10.75149976
0.579949975,10.77050001
0.58039999,10.75189994
0.580850005,10.74289958
0.58130002,10.60239993
0.581749976,10.54540007
0.582199991,10.49230013
0.582650006,10.44530018
0.583100021,10.40200004
0.583549976,10.42349959
0.583999991,10.41700034
0.584450006,10.45699992
0.584900022,10.48050035
0.585349977,10.52350035
0.585799992,10.5391
0.586250007,10.58199996
0.586700022,10.56079964
0.587149978,10.54699987
0.587599993,10.53809956
0.588050008,10.6194002
0.588500023,10.67710036
0.588949978,10.74289958
0.589399993,10.80180027
0.589850008,10.88009958
0.590300024,10.81089977
0.590749979,10.80109996
0.591199994,10.78809964
0.591650009,10.84149972
0.592100024,10.83260031
0.59254998,10.96479991
0.592999995,11.00030022
0.59345001,11.01670023
0.593900025,10.93440005
0.59434998,10.87869987
0.594799995,10.76530043
0.59525001,10.72230043
0.595700026,10.69920017
0.596149981,10.72550003
0.596599996,10.76320041
0.597050011,10.81810024
0.597500026,10.8193999
0.597949982,10.84310043
0.598399997,10.83080042
0.598850012,10.83620009
0.599300027,10.82610015
0.599749982,10.78950027
0.600199997,10.72729992
0.600650012,10.72039959
0.601100028,10.71279985
0.601549983,10.69999962
0.601999998,10.80699985
0.602450013,10.90420028
0.602900028,10.99460042
0.603349984,11.10549965
0.603799999,11.2163998
0.604250014,11.20670004
0.604700029,11.13809958
0.605149984,11.0105002
0.605599999,10.83260031
0.606050014,10.65509969
0.60650003,10.52500011
0.606949985,10.5391
0.6074,10.68690017
0.607850015,10.84379983
0.608299971,10.97239965
0.608749986,11.0525998
0.609200001,11.11500023
0.609650016,11.07390017
0.610099971,11.02189981
0.610549986,11.00129975
0.611000001,11.05699994
0.611450016,11.0914998
0.611899972,11.13399958
0.612349987,11.15970008
0.612800002,11.16160001
0.613250017,11.11159963
0.613699973,11.04310013
0.614149988,10.99810015
0.614600003,11.02130045
0.615050018,11.10670019
0.615499973,11.24539995
0.615949988,11.39209962
0.616400003,11.50139997
0.616850019,11.5613002
0.617299974,11.5588
0.617749989,11.53749963
0.618200004,11.50860044
0.618650019,11.51309971
0.619099975,11.54450001
0.61954999,11.66410038
0.620000005,11.78880029
0.62045002,11.87700036
0.620899975,11.9549004
0.62134999,11.96520043
0.621800005,11.88149963
0.622250021,11.72799966
0.622699976,11.59259955
0.623149991,11.43769987
0.623600006,11.3686001
0.624050021,11.37609979
0.624499977,11.50259959
0.624949992,11.69210009
0.625400007,11.91940009
0.625850022,12.12709958
0.626299977,12.27699977
0.626749992,12.37109973
0.627200007,12.40169968
0.627650023,12.38569985
0.628099978,12.37060042
0.628549993,12.36519984
0.629000008,12.3617001
0.629450023,12.37620017
0.629899979,12.46050033
0.630349994,12.54349991
0.630800009,12.62269961
0.631250024,12.68449978
0.631699979,12.72240024
0.632149994,12.68219967
0.632600009,12.63410013
0.633050025,12.60790032
0.63349998,12.61570014
0.633949995,12.64270031
0.63440001,12.66409981
0.634850025,12.69219956
0.635299981,12.74880015
0.635749996,12.73870021
0.636200011,12.74510032
0.636650026,12.85889994
0.637099981,12.99080031
0.637549996,13.03570025
0.638000011,13.15250029
0.638450027,13.2207997
0.638899982,13.24690038
0.639349997,13.24379991
0.639800012,13.28669987
0.640250027,13.27619975
0.640699983,13.30649957
0.641149998,13.31499971
0.641600013,13.32240026
0.642050028,13.31610019
0.642499983,13.32200009
0.642949998,13.34219996
0.643400013,13.39000028
0.643850029,13.42579981
0.644299984,13.4631
0.644749999,13.5393002
0.645200014,13.67129971
0.645650029,13.76070031
0.646099985,13.90360012
0.64655,14.0361999
0.647000015,14.13920018
0.64744997,14.15429961
0.647899985,14.2081999
0.64835,14.24370021
0.648800015,14.34840033
0.649249971,14.51059961
0.649699986,14.71819996
0.650150001,14.88129965
0.650600016,14.93859963
0.651049972,14.93140007
0.651499987,14.87670033
0.651950002,14.76659963
0.652400017,14.69309973
0.652849972,14.71870019
0.653299987,14.82209973
0.653750002,14.93020045
0.654200017,15.05710043
0.654649973,15.1469003
0.655099988,15.26490087
0.655550003,15.34140029
0.656000018,15.42000064
0.656449974,15.51149944
0.656899989,15.64170088
0.657350004,15.76169961
0.657800019,15.88300074
0.658249974,16.00030009
0.658699989,16.1027001
0.659150004,16.18900023
0.659600019,16.23800017
0.660049975,16.23609933
0.66049999,16.27630081
0.660950005,16.35899935
0.66140002,16.47110003
0.661849976,16.64549927
0.662299991,16.81210051
0.662750006,16.84140079
0.663200021,16.80089917
0.663649976,16.78529952
0.664099991,16.71040081
0.664550006,16.72709914
0.665000021,16.84810013
0.665449977,17.01720066
0.665899992,17.14989958
0.666350007,17.32509918
0.666800022,17.45080044
0.667249978,17.54709956
0.667699993,17.68400034
0.668150008,17.79940067
0.668600023,17.86030043
0.669049978,17.90850001
0.669499993,18.00800055
0.669950008,18.09800051
0.670400023,18.1924006
0.670849979,18.27320011
0.671299994,18.40590085
0.671750009,18.55799928
0.672200024,18.72370012
0.67264998,18.96270078
0.673099995,19.27609992
0.67355001,19.52710045
0.674000025,19.73280087
0.67444998,19.81750029
0.674899995,19.77939974
0.67535001,19.62880015
0.675800025,19.58890061
0.676249981,19.57620043
0.676699996,19.64879993
0.677150011,19.80419984
0.677600026,20.16120015
0.678049982,20.46379996
0.678499997,20.67899914
0.678950012,20.89329973
0.679400027,21.05920066
0.679849982,21.15559982
0.680299997,21.22029946
0.680750012,21.38160016
0.681200027,21.54540016
0.681649983,21.78949944
0.682099998,21.9484009
0.682550013,22.12020081
0.683000028,22.22869989
0.683449984,22.39000059
0.683899999,22.52000013
0.684350014,22.73509926
0.684800029,22.95369995
0.685249984,23.24799971
0.685699999,23.46170004
0.686150014,23.65070031
0.686600029,23.74520045
0.687049985,23.80839942
0.6875,23.85170046
0.687950015,23.9214005
0.688399971,24.06030035
0.688849986,24.26379979
0.689300001,24.55520007
0.689750016,24.79899922
0.690199971,25.03819996
0.690649986,25.14140033
0.691100001,25.23289913
0.691550016,25.25580021
0.691999972,25.31350037
0.692449987,25.34369924
0.692900002,25.49450073
0.693350017,25.71190089
0.693799973,25.93580029
0.694249988,26.14030018
0.694700003,26.42099935
0.695150018,26.68500019
0.695599973,26.87649976
0.696049988,27.08380089
0.696500003,27.37860086
0.696950018,27.70430001
0.697399974,28.01059964
0.697849989,28.34430052
0.698300004,28.74719939
0.698750019,29.1043998
0.699199975,29.35940029
0.69964999,29.62459985
0.700100005,29.93999988
0.70055002,30.18300049
0.700999975,30.37490023
0.70144999,30.64490011
0.701900005,30.96160071
0.70235002,31.18289897
0.702799976,31.35099905
0.703249991,31.60330016
0.703700006,31.85569949
0.704150021,32.06800102
0.704599977,32.3273016
0.705049992,32.73309994
0.705500007,33.09340173
0.705950022,33.41330012
0.706399977,33.6908015
0.706849992,33.99280104
0.707300007,34.24159877
0.707750022,34.51390148
0.708199978,34.76659913
0.708649993,35.11719842
0.709100008,35.49750181
0.709550023,35.82789941
0.709999979,36.1177008
0.710449994,36.45720062
0.710900009,36.76240158
0.711350024,36.9677
0.711799979,37.15810089
0.712249994,37.3731018
0.712700009,37.60759864
0.713150024,37.81370106
0.71359998,38.04299922
0.714049995,38.35949974
0.71450001,38.70510045
0.714950025,39.00159936
0.715399981,39.28570004
0.715849996,39.63729978
0.716300011,39.98190004
0.716750026,40.28559852
0.717199981,40.60710125
0.717649996,41.0040011
0.718100011,41.36469943
0.718550026,41.67210136
0.718999982,42.01929914
0.719449997,42.40770068
0.719900012,42.76959953
0.720350027,43.13770114
0.720799983,43.51069947
0.721249998,43.87209992
0.721700013,44.18129902
0.722150028,44.45360173
0.722599983,44.73160152
0.723049998,45.08860002
0.723500013,45.45490083
0.723950028,45.791101
0.724399984,46.13519923
0.724849999,46.52599819
0.725300014,46.86219836
0.725750029,47.12849841
0.726199985,47.49780055
0.72665,47.90700041
0.727100015,48.24320058
0.72755003,48.52049824
0.727999985,48.88249896
0.72845,49.2192994
0.728900015,49.55059921
0.729349971,49.84570114
0.729799986,50.26589861
0.730250001,50.73159991
0.730700016,51.18119952
0.731149971,51.58489876
0.731599987,52.10269956
0.732050002,52.58369856
0.732500017,52.97199823
0.732949972,53.29350097
0.733399987,53.70700092
0.733850002,54.10570157
0.734300017,54.47319927
0.734749973,54.812499
0.735199988,55.26340101
0.735650003,55.56460019
0.736100018,55.77570118
0.736549973,55.98119969
0.736999989,56.31550084
0.737450004,56.58430018
0.737900019,56.92409832
0.738349974,57.31490091
0.738799989,57.75169848
0.739250004,58.04620014
0.739700019,58.31860108
0.740149975,58.6474016
0.74059999,59.01670011
0.741050005,59.28979954
0.74150002,59.5995989
0.741949975,59.99959831
0.742399991,60.4074994
0.742850006,60.7014008
0.743300021,61.07990339
0.743749976,61.57559983
0.744199991,61.99280324
0.744650006,62.32409942
0.745100021,62.82779941
0.745549977,63.30139877
0.745999992,63.61609849
0.746450007,63.97560355
0.746900022,64.38670243
0.747349977,64.70380322
0.747799993,65.01239841
0.748250008,65.44680218
0.748700023,65.86759991
0.749149978,66.24060188
0.749599993,66.53390301
0.750050008,66.91490125
0.750500023,67.2351016
0.750949979,67.50319881
0.751399994,67.82959827
0.751850009,68.32039799
0.752300024,68.67860066
0.752749979,69.09090007
0.753199995,69.64489876
0.75365001,70.22589853
0.754100025,70.65529644
0.75454998,71.20129885
0.754999995,71.68469892
0.75545001,71.99459651
0.755900025,72.21849955
0.756349981,72.57310062
0.756799996,72.86020264
0.757250011,73.08839849
0.757700026,73.45530321
0.758149981,73.88660015
0.758599997,74.2159973
0.759050012,74.54669685
0.759500027,75.00070205
0.759949982,75.35840268
0.760399997,75.67369903
0.760850012,76.09090244
0.761300027,76.53440116
0.761749983,76.93500083
0.762199998,77.40130241
0.762650013,77.9037
0.763100028,78.39019963
0.763549984,78.87859829
0.763999999,79.42270167
0.764450014,79.93319741
0.764900029,80.42829722
0.765349984,80.84419824
0.765799999,81.25160093
0.766250014,81.5263993
0.766700029,81.7209002
0.767149985,81.83930186
0.7676,81.90370136
0.768050015,81.92760288
0.76849997,82.05649647
0.768949986,82.28649676
0.769400001,82.62399933
0.769850016,83.08650285
0.770299971,83.56139733
0.770749986,83.92699965
0.771200001,84.32820323
0.771650016,84.71900219
0.772099972,85.03619756
0.772549987,85.39389819
0.773000002,85.91410005
0.773450017,86.33499965
0.773899972,86.70859825
0.774349988,87.17610035
0.774800003,87.63369988
0.775250018,87.96810289
0.775699973,88.42210082
0.776149988,88.90729805
0.776600003,89.29450269
0.777050018,89.70370254
0.777499974,90.15030082
0.777949989,90.52450332
0.778400004,90.90489766
0.778850019,91.34969878
0.779299974,91.73130093
0.77974999,92.08400297
0.780200005,92.4397973
0.78065002,92.78159996
0.781099975,93.04170089
0.78154999,93.3097981
0.782000005,93.66869926
0.78245002,94.03179865
0.782899976,94.41159636
0.783349991,94.93000107
0.783800006,95.4963034
0.784250021,96.02570208
0.784699976,96.54159658
0.785149992,96.9975008
0.785600007,97.36249922
0.786050022,97.74100181
0.786499977,98.00239786
0.786949992,98.26559835
0.787400007,98.60360296
0.787850022,98.84349856
0.788299978,99.01519661
0.788749993,99.31030218
0.789200008,99.54840061
0.789650023,99.72749831
0.790099978,100.078003
0.790549994,100.4320002
0.791000009,100.7859973
0.791450024,101.261001
0.791899979,101.7530012
0.792349994,102.1770004
0.792800009,102.5739984
0.793250024,102.9019986
0.79369998,103.1029969
0.794149995,103.229002
0.79460001,103.3410008
0.795050025,103.5390014
0.79549998,103.7190013
0.795949996,103.9940034
0.796400011,104.4020028
0.796850026,104.7350015
0.797299981,105.0339997
0.797749996,105.3559972
0.798200011,105.5719986
0.798650026,105.7249974
0.799099982,106.0110008
0.799549997,106.2540032
0.800000012,106.5809993
0.800450027,106.9790014
0.800899982,107.4050015
0.801349998,107.7540001
0.801800013,108.086002
0.802250028,108.3730021
0.802699983,108.6839984
0.803149998,108.9069992
0.803600013,109.1809972
0.804050028,109.5300031
0.804499984,109.8249995
0.804949999,110.1020025
0.805400014,110.4559997
0.805850029,110.7659991
0.806299984,111.0939993
0.80675,111.5569976
0.807200015,112.0559973
0.80765003,112.5150011
0.808099985,113.0559976
0.80855,113.5990024
0.809000015,113.8959997
0.809449971,114.1640023
0.809899986,114.4709968
0.810350001,114.6840004
0.810800016,114.8270021
0.811249971,115.1559991
0.811699986,115.4720012
0.812150002,115.8329978
0.812600017,116.1999971
0.813049972,116.6250004
0.813499987,116.9669995
0.813950002,117.3010023
0.814400017,117.5569996
0.814849973,117.8289967
0.815299988,118.0830004
0.815750003,118.4180001
0.816200018,118.775999
0.816649973,119.1929987
0.817099988,119.6309968
0.817550004,120.081997
0.818000019,120.4950022
0.818449974,120.921999
0.818899989,121.3259966
0.819350004,121.719997
0.819800019,122.053003
0.820249975,122.3760046
0.82069999,122.6010063
0.821150005,122.7780012
0.82160002,122.8839974
0.822049975,123.0600028
0.82249999,123.277001
0.822950006,123.6429962
0.823400021,124.0879938
0.823849976,124.6619941
0.824299991,125.2460061
0.824750006,125.7760014
0.825200021,126.2330043
0.825649977,126.6269974
0.826099992,127.0189969
0.826550007,127.346997
0.827000022,127.7840056
0.827449977,128.2159938
0.827899992,128.6600018
0.828350008,129.0299988
0.828800023,129.4209942
0.829249978,129.7249983
0.829699993,130.0570002
0.830150008,130.4629986
0.830600023,130.9619984
0.831049979,131.5219997
0.831499994,132.1540039
0.831950009,132.7649952
0.832400024,133.3179971
0.832849979,133.7660069
0.833299994,134.1799943
0.83375001,134.5420023
0.834200025,134.8899968
0.83464998,135.3190019
0.835099995,135.8010049
0.83555001,136.3030024
0.836000025,136.7890072
0.836449981,137.3459963
0.836899996,137.7989975
0.837350011,138.1960028
0.837800026,138.5810028
0.838249981,138.976
0.838699996,139.3129933
0.839150012,139.6900043
0.839600027,140.2320049
0.840049982,140.7840027
0.840499997,141.3620048
0.840950012,142.031
0.841400027,142.6660019
0.841849983,143.1809942
0.842299998,143.6470047
0.842750013,144.146994
0.843200028,144.545993
0.843649983,145.027996
0.844099998,145.4970043
0.844550014,145.9699997
0.845000029,146.3770022
0.845449984,146.7590046
0.845899999,147.120998
0.846350014,147.5049939
0.846800029,147.9089988
0.847249985,148.2549997
0.8477,148.6980036
0.848150015,149.0090071
0.84859997,149.2949959
0.849049985,149.6189943
0.8495,150.1380029
0.849950016,150.6020053
0.850399971,151.1690061
0.850849986,151.7570054
0.851300001,152.2209932
0.851750016,152.5380067
0.852199972,152.8550056
0.852649987,153.1809976
0.853100002,153.5040064
0.853550017,153.9890072
0.853999972,154.3959952
0.854449987,154.8089931
0.854900002,155.1650057
0.855350018,155.5659983
0.855799973,155.8359945
0.856249988,156.2789985
0.856700003,156.782
0.857150018,157.3610061
0.857599974,157.9050004
0.858049989,158.527997
0.858500004,159.0850006
0.858950019,159.5240028
0.859399974,159.9749958
0.859849989,160.3809942
0.860300004,160.7739978
0.86075002,161.1579937
0.861199975,161.6319933
0.86164999,162.0160037
0.862100005,162.5389996
0.86255002,163.0339975
0.862999976,163.5749941
0.863449991,164.0169939
0.863900006,164.5549928
0.864350021,164.8930047
0.864799976,165.3179934
0.865249991,165.7319954
0.865700006,166.3680014
0.866150022,166.9449994
0.866599977,167.7179971
0.867049992,168.3830051
0.867500007,169.0460049
0.867950022,169.4959938
0.868399978,170.0110006
0.868849993,170.3989983
0.869300008,170.9439966
0.869750023,171.4359969
0.870199978,172.0790024
0.870649993,172.6549963
0.871100008,173.3340032
0.871550024,173.8849969
0.871999979,174.5500049
0.872449994,175.1009986
0.872900009,175.6929996
0.873350024,176.1580061
0.87379998,176.5979978
0.874249995,176.8630027
0.87470001,177.0530071
0.875150025,177.1219977
0.87559998,177.2050018
0.876049995,177.2929973
0.87650001,177.4190023
0.876950026,177.7160069
0.877399981,178.0970051
0.877849996,178.590999
0.878300011,179.1209943
0.878750026,179.789
0.879199982,180.3570049
0.879649997,181.0190006
0.880100012,181.6239965
0.880550027,182.3420025
0.880999982,182.9420071
0.881449997,183.6339943
0.881900012,184.2079946
0.882350028,184.8200045
0.882799983,185.2919959
0.883249998,185.885001
0.883700013,186.4990045
0.884150028,187.1959976
0.884599984,187.9149931
0.885049999,188.6829996
0.885500014,189.3860026
0.885950029,189.9729978
0.886399984,190.5060053
0.886849999,190.9809944
0.887300014,191.4290042
0.88775003,191.9310016
0.888199985,192.4639946
0.88865,193.0620056
0.889100015,193.6350018
0.889549971,194.252003
0.889999986,194.7980054
0.890450001,195.3890023
0.890900016,195.9590008
0.891349971,196.5809934
0.891799986,197.1739985
0.892250001,197.7600041
0.892700016,198.2779941
0.893149972,198.7510041
0.893599987,199.1850004
0.894050002,199.6259962
0.894500017,200.1349931
0.894949973,200.7430012
0.895399988,201.3869962
0.895850003,202.1139953
0.896300018,202.8729941
0.896749973,203.6350052
0.897199988,204.3480054
0.897650003,205.1000047
0.898100019,205.8029932
0.898549974,206.4510045
0.898999989,207.0189948
0.899450004,207.6079982
0.899900019,208.0879931
0.900349975,208.5549932
0.90079999,209.0159978
0.901250005,209.439997
0.90170002,209.8109981
0.902149975,210.1900027
0.90259999,210.4989981
0.903050005,210.8259941
0.903500021,211.1420035
0.903949976,211.4539966
0.904399991,211.7819968
0.904850006,212.1180005
0.905300021,212.4869934
0.905749977,213.0009962
0.906199992,213.4709939
0.906650007,213.9919961
0.907100022,214.6309998
0.907549977,215.2139932
0.907999992,215.7029958
0.908450007,216.3280005
0.908900023,216.9179934
0.909349978,217.4560068
0.909799993,218.0489973
0.910250008,218.6570055
0.910700023,219.2340035
0.911149979,219.8250004
0.911599994,220.3479962
0.912050009,220.8640071
0.912500024,221.3319967
0.912949979,221.7019937
0.913399994,222.1629984
0.913850009,222.6619981
0.914300025,223.0950049
0.91474998,223.6760047
0.915199995,224.3490017
0.91565001,224.7819939
0.916100025,225.2660051
0.916549981,225.7290034
0.916999996,225.9589965
0.917450011,226.018994
0.917900026,226.143995
0.918349981,226.092001
0.918799996,226.1110058
0.919250011,226.2530033
0.919700027,226.5189978
0.920149982,226.8270036
0.920599997,227.3349965
0.921050012,227.7650055
0.921500027,228.171004
0.921949983,228.5549999
0.922399998,228.9810072
0.922850013,229.1970013
0.923300028,229.4320002
0.923749983,229.6419989
0.924199998,229.7809988
0.924650013,229.8250038
0.925100029,229.9969929
0.925549984,230.1049972
0.925999999,230.2590001
0.926450014,230.5780072
0.926900029,230.9660049
0.927349985,231.2589932
0.9278,231.6330065
0.928250015,231.9070045
0.92869997,231.9649939
0.929149985,231.8899933
0.9296,231.951999
0.930050015,231.9829946
0.930499971,232.0839994
0.930949986,232.3090011
0.931400001,232.7050024
0.931850016,233.0230054
0.932299972,233.4049932
0.932749987,233.8460035
0.933200002,234.2560038
0.933650017,234.5520043
0.934099972,234.8639973
0.934549987,235.0949944
0.935000002,235.2040028
0.935450017,235.3140007
0.935899973,235.4930039
0.936349988,235.6089972
0.936800003,235.694999
0.937250018,235.8240017
0.937699974,235.9619975
0.938149989,236.0119979
0.938600004,236.0670042
0.939050019,236.2340019
0.939499974,236.360007
0.939949989,236.3920066
0.940400004,236.4810061
0.940850019,236.7440029
0.941299975,236.9290014
0.94174999,237.151995
0.942200005,237.5089971
0.94265002,237.8969948
0.943099976,238.0499936
0.943549991,238.1399972
0.944000006,238.2350067
0.944450021,238.3039973
0.944899976,238.2899984
0.945349991,238.320994
0.945800006,238.4859981
0.946250021,238.6470005
0.946699977,238.7270069
0.947149992,238.8239955
0.947600007,238.9839938
0.948050022,239.083005
0.948499978,239.1140006
0.948949993,239.1390008
0.949400008,239.172994
0.949850023,239.1409944
0.950299978,239.0279988
0.950749993,238.9379952
0.951200008,238.9330039
0.951650023,238.9629954
0.952099979,239.0470036
0.952549994,239.1390008
0.953000009,239.2820024
0.953450024,239.3909963
0.95389998,239.3470058
0.954349995,239.208006
0.95480001,239.0839945
0.955250025,238.8650028
0.95569998,238.513996
0.956149995,238.1810045
0.95660001,237.8520003
0.957050025,237.5390031
0.957499981,237.2220042
0.957949996,236.9209978
0.958400011,236.7550042
0.958850026,236.6980043
0.959299982,236.6650006
0.959749997,236.6620029
0.960200012,236.8179994
0.960650027,236.9059948
0.961099982,236.8849964
0.961549997,236.7319976
0.962000012,236.5620021
0.962450027,236.256994
0.962899983,235.9759965
0.963349998,235.7780031
0.963800013,235.8130005
0.964250028,235.9920036
0.964699984,236.2649975
0.965149999,236.5249966
0.965600014,236.672
0.966050029,236.6590052
0.966499984,236.5190012
0.966949999,236.3359963
0.967400014,236.095002
0.967850029,235.953994
0.968299985,235.8360071
0.96875,235.6839977
0.969200015,235.5129982
0.969649971,235.3739983
0.970099986,235.1669973
0.970550001,234.9300048
0.971000016,234.6620022
0.971449971,234.3280066
0.971899986,234.0250066
0.972350001,233.7619953
0.972800016,233.5360041
0.973249972,233.3919983
0.973699987,233.4150049
0.974150002,233.3979937
0.974600017,233.3989978
0.975049973,233.387007
0.975499988,233.3549928
0.975950003,233.2120057
0.976400018,233.1300057
0.976849973,232.9840063
0.977299988,232.7620023
0.977750003,232.5350069
0.978200018,232.3429944
0.978649974,232.0719941
0.979099989,231.8220068
0.979550004,231.6699974
0.980000019,231.5210004
0.980449975,231.3010045
0.98089999,230.9700067
0.981350005,230.5429953
0.98180002,230.0079941
0.982249975,229.4379956
0.98269999,228.8490068
0.983150005,228.3840004
0.98360002,228.0210028
0.984049976,227.7089952
0.984499991,227.4080034
0.984950006,227.1730045
0.985400021,226.9789984
0.985849977,226.7700038
0.986299992,226.6359952
0.986750007,226.4939976
0.987200022,226.2950002
0.987649977,225.9710018
0.988099992,225.5699947
0.988550007,225.0130055
0.989000022,224.4630014
0.989449978,223.9159949
0.989899993,223.4590065
0.990350008,223.1679973
0.990800023,223.0009995
0.991249979,222.8340018
0.991699994,222.7219957
0.992150009,222.5100034
0.992600024,222.1820032
0.993049979,221.7889996
0.993499994,221.3620028
0.993950009,220.9069935
0.994400024,220.5950004
0.99484998,220.2920004
0.995299995,219.9709998
0.99575001,219.6550049
0.996200025,219.2779939
0.996649981,218.7939972
0.997099996,218.2619937
0.997550011,217.7209972
0.998000026,217.170993
0.998449981,216.638
0.998899996,216.1029988
0.999350011,215.4889953
